,FX1_W2_Day2,FX1_W4_Day4,FX1_W5_Day3,FX1_W5_Day4,FX1_W6_Day4,FX1_W6_Day5,FX1_W7_Day1,FX1_W7_Day2,FX1_W7_Day3,FX1_W7_Day4,FX1_W7_Day5,FX1_W8_Day1,FX1_W8_Day2,FX1_W8_Day3,FX1_W8_Day4,FX2_W2_Day1,FX2_W2_Day2,FX2_W2_Day3,FX2_W2_Day4,FX2_W2_Day5,FX2_W3_Day1,FX2_W3_Day2,FX2_W3_Day3,FX2_W5_Day1,FX2_W5_Day2,FX2_W5_Day3,FX2_W5_Day4,FX2_W5_Day5,FX2_W6_Day1,FX2_W6_Day2,FX2_W6_Day3,FX2_W6_Day4,FX2_W6_Day5,FX2_W7_Day1,FX2_W7_Day2,FX2_W7_Day3,FX2_W7_Day4,FX2_W7_Day5,FX2_W8_Day1,FX3_W2_Day1,FX3_W2_Day2,FX3_W2_Day3,FX3_W2_Day4,FX3_W2_Day5,FX3_W3_Day2,FX3_W3_Day3,FX3_W3_Day4,FX3_W5_Day1,FX3_W5_Day2,FX3_W5_Day3,FX3_W5_Day4,FX3_W5_Day5,FX3_W6_Day1,FX3_W6_Day2,FX3_W6_Day3,FX3_W6_Day4,FX3_W6_Day5,FX3_W7_Day1,FX3_W7_Day2,FX3_W7_Day3,FX3_W7_Day4,FX3_W7_Day5,FX3_W8_Day1,FX3_W8_Day2,FX3_W8_Day3,MX1_W3_Day1,MX1_W3_Day2,MX1_W3_Day3,MX1_W3_Day4,MX1_W3_Day5,MX1_W4_Day2,MX1_W4_Day3,MX1_W4_Day4,MX1_W5_Day1,MX1_W5_Day2,MX1_W6_Day1,MX1_W6_Day2,MX1_W6_Day3,MX1_W6_Day4,MX1_W6_Day5,MX1_W7_Day1,MX1_W7_Day2,MX1_W7_Day3,MX1_W7_Day4,MX1_W7_Day5,MX1_W8_Day1,MX1_W8_Day2,MX1_W8_Day3,MX1_W8_Day4,MX1_W8_Day5,MX2_W2_Day1,MX2_W2_Day3,MX2_W3_Day1,MX2_W3_Day2,MX2_W3_Day3,MX2_W3_Day4,MX2_W3_Day5,MX2_W4_Day2,MX2_W4_Day3,MX2_W6_Day1,MX2_W6_Day2,MX2_W6_Day3,MX2_W6_Day4,MX2_W6_Day5,MX2_W7_Day1,MX2_W7_Day2,MX2_W7_Day3,MX2_W7_Day4,MX2_W7_Day5,MX2_W8_Day1,MX2_W8_Day2,MX2_W8_Day3,MX2_W8_Day4,MX2_W8_Day5,Zt,T
76,182.6757037,153.0301146,178.9846033,188.1810685,179.461965,178.8968398,186.0182278,173.3409562,185.29519,179.2899759,197.2727265,180.5837907,200.8749583,203.6588324,207.7611202,178.6532853,176.6895237,168.9317039,185.3942319,167.4058152,196.2519861,176.7469743,190.8015421,217.5730638,199.0546184,199.1590585,198.7081655,214.0581288,206.0939433,203.371665,197.5291633,179.461965,195.920308,187.3023328,183.839678,199.2425385,194.9548988,199.2991981,184.9514724,176.6466592,176.6895237,171.9177098,185.3942319,179.1167797,184.3888818,185.2879113,193.4622473,205.9358553,204.2233081,197.5241957,198.8868545,201.1549673,198.671176,204.2122399,201.5877303,200.5049326,194.1781782,198.8785655,198.5395406,203.0278365,191.5189996,202.8045563,203.3579269,203.4657602,204.8938548,215.4677499,210.7261798,218.6991667,215.214628,208.1606005,200.9225623,196.6926389,196.8482998,205.6834945,216.6325027,201.0106237,227.1002821,197.793372,182.0124607,222.4860376,203.2714422,183.3559202,152.5152716,195.3091462,176.2053871,196.0879426,170.3763798,199.4849821,224.7126784,226.3536439,172.6291288,154.8608975,194.5819954,197.860559,181.3244313,180.5872052,193.9621579,202.3622339,195.6450286,215.45093,199.0579814,199.0368254,203.6647876,187.4091591,182.0478472,192.2504297,183.4186814,182.3353519,189.5395019,177.4085073,174.4858153,191.2404312,198.9333047,193.8609658,2,80
77,182.2195587,151.8816657,178.3341936,186.6679789,172.5774584,178.8805896,193.7649596,174.5511394,179.0572413,188.9583095,199.295909,178.8970276,199.190536,204.0977997,205.0253991,173.2001342,175.8815274,175.4860529,163.436001,170.16365,188.560632,204.9645318,197.2040627,222.5823322,194.9846132,197.0924815,198.245074,215.9916304,204.9871546,202.6467187,150.6480345,172.5774584,182.799087,177.6431518,159.263814,202.0891688,189.0667676,206.1393897,195.0205819,170.4274973,175.8815274,182.1685608,163.436001,183.409616,180.850386,190.0863586,198.713661,212.2803256,200.1147537,197.4950098,198.3322139,201.9022811,197.4830471,213.4943698,207.6273514,199.0800974,173.9426148,192.2285138,191.5156499,200.815995,192.1657692,196.3784967,207.7838751,197.8066068,200.2699889,219.8700795,218.9406544,211.2650422,213.254563,211.493483,207.5990451,210.2314019,196.2734351,201.7764441,217.7070736,205.0611921,226.603911,195.4550246,189.1837862,201.7827702,200.3181026,179.3445091,177.908716,201.4175164,191.3495692,201.4616179,164.5521858,203.0508953,221.3119542,214.3785848,172.8999157,163.4375356,194.7612075,207.4413279,188.1550055,183.8077902,193.8158485,199.2989788,203.5378263,212.5761335,202.3257088,196.1614818,198.5584119,186.7787879,182.8618273,198.86684,186.02652,189.8986778,191.8757077,182.0643096,182.5586721,194.6320385,206.1289062,189.8923326,2,85
78,187.9244327,148.0315352,174.2705343,178.7401408,176.2369205,191.7151311,190.8913074,172.1981035,173.9626614,174.4607128,189.7879341,188.9873773,182.2531635,202.0608824,205.4377933,175.7490416,174.0605029,186.1558189,177.6241521,166.7154483,179.6044868,203.8330254,184.1363976,219.6718818,203.6534249,200.7996839,200.1868053,199.0275875,208.7097971,207.7559354,189.7018288,176.2369205,175.2009486,178.3813919,179.3136312,194.1299132,170.8791142,204.9189421,188.2571497,170.3959297,174.0605029,184.7419148,177.6241521,182.5382,186.9335237,188.8599229,194.8618182,214.6740447,200.1068671,201.5061432,199.575793,202.3443458,200.2592989,186.511232,210.0043397,204.4817934,165.5877539,204.1499087,174.8900921,196.681731,202.9450165,192.9140498,207.603012,198.3800284,189.4816871,223.6942522,221.7494214,219.6099898,205.7210926,204.4479965,205.9300661,215.149528,195.3156176,210.8877638,219.2100585,218.3199486,227.1832739,212.5556268,209.2495622,189.6822808,212.3056021,180.6358129,187.4676406,196.0980283,198.2646934,196.5304884,169.1284054,219.4983077,210.5335168,213.394751,167.0134495,168.5865729,192.4250771,207.0306088,190.7323529,186.73937,191.6393743,192.4548055,196.0882542,202.8994162,203.0082704,199.3324299,210.6464656,182.4644207,183.1167768,195.0008215,182.3706693,192.3140895,195.172047,184.41499,185.7715581,199.8494749,205.2688498,181.8078879,2,90
79,185.8400233,154.8586666,173.2594034,176.3726233,179.0163028,190.0399745,194.0664519,174.9610426,183.4189266,179.8095856,182.0906645,196.7672595,189.283978,206.2942697,210.1868385,180.2467615,176.3921933,190.2776558,177.6235076,159.3433042,195.3415461,191.7625931,199.3809517,213.4054355,204.7855552,201.0532519,190.9367702,196.4855886,216.121004,213.3931378,198.820924,179.0163028,184.5633589,189.3750052,183.839678,189.8216072,181.9475432,204.6246289,190.6843318,171.2185262,176.3921933,185.8295306,177.6235076,183.6821624,189.9080766,184.4920657,198.5569385,203.6458568,204.2715577,196.3192708,214.362755,194.0646987,187.4007359,215.2425449,203.7436453,201.1916236,192.3371185,206.1486168,175.9525539,201.0864539,199.6151955,186.3619802,201.5393168,202.3790427,188.2501078,215.5328853,209.2824598,204.8616347,186.7136569,202.9842954,202.1565598,206.3972427,214.7097328,214.1976984,223.0456121,218.5529926,237.4605829,220.6161602,220.4661372,216.5498471,184.3872157,179.8399318,187.8122328,198.8275082,203.5343653,196.6504531,152.7782033,223.150422,220.4090266,216.8568377,162.7784949,173.9165741,190.5656253,200.5369538,191.6384826,175.0140086,195.6023037,189.6661964,198.2193716,202.9871229,206.6388018,200.5931501,210.0532435,189.1465537,181.157171,190.1502865,180.9994907,192.1302841,190.7085241,197.2854009,201.5703608,196.6980744,204.8109989,191.8837417,2,95
80,181.5277991,151.8037034,186.3636237,180.9965817,184.6852048,192.6763677,194.3608242,175.2169061,181.3570217,181.7312362,186.7638356,194.405113,196.3748722,206.5669004,203.2218346,177.7053672,176.7128432,178.432276,181.4129227,165.6431856,198.5111732,188.2412061,190.2227952,217.5876425,182.8641332,195.8927942,201.5087526,204.1658396,216.7598172,208.5474607,192.3518245,184.6852048,195.0938651,191.3144094,183.839678,195.1003731,196.6080136,208.9391162,197.0285599,180.0224295,176.7128432,180.2272588,181.4129227,181.3780695,200.5970773,187.9444346,187.6794947,210.0545822,201.9166438,197.6702162,209.3826142,192.4033188,203.3389232,218.1946654,207.2908437,187.313941,190.5672265,207.4119419,177.0245901,199.1600467,182.7907182,193.5515642,180.333772,202.4389626,201.9941694,206.6436869,222.92768,192.369832,147.8299123,204.7761011,209.3976907,208.0911439,201.5942389,217.9932641,207.0702445,213.2342073,209.6604739,207.6797673,207.8848932,194.896256,184.1168629,178.6470093,196.4469909,195.7451123,199.1071119,196.3131791,175.2295133,219.2191524,198.8221249,232.3186835,164.7274042,178.8664175,187.6966542,193.7123458,190.4821181,132.8940079,196.9267292,198.0707931,195.5191729,196.8325398,208.9440455,202.9522969,199.9466155,197.0708091,182.5993414,198.5841228,185.7689613,194.9000196,189.8501852,179.650499,176.9343166,197.0282986,204.6817717,189.6505665,2,100
81,188.7844964,164.0793302,192.6546392,178.1127817,200.3986167,184.8207663,178.918038,164.4768655,186.5497941,189.8865942,194.6716885,188.3790495,198.3056377,189.6305131,213.7711674,175.7451847,174.525812,200.4028555,191.4099503,169.7883494,192.0525243,207.1630918,197.898338,211.2953577,193.4282906,175.1056903,213.8749142,213.844516,187.6501428,201.7116904,201.7056374,200.3986167,194.4400395,197.7253265,183.401666,197.2141973,199.7371665,211.6355395,202.0065771,178.4115648,174.525812,168.8950314,191.4099503,190.5154988,197.5867529,187.794024,185.3289473,214.7405732,205.5833676,201.5340999,208.5638787,208.5326998,211.5095129,195.5774895,202.762715,196.0431901,181.7803687,190.3859074,184.1664229,207.8731991,196.4688914,190.6350493,185.7289333,191.7436626,200.9997706,206.5110423,223.5893142,199.0445355,161.1710239,192.4884218,205.9352689,195.497423,200.5573446,213.9696143,181.7286271,214.58992,180.6013022,207.8685832,217.7713218,185.606113,177.8708591,178.6817924,189.582134,204.5512943,204.1615834,197.1649475,174.5798552,223.8243767,218.2356476,227.6775508,168.157843,179.0668909,188.7562638,203.9373077,185.9496429,135.4794568,191.3807128,202.9316921,204.6408946,197.800024,213.0772308,200.5700143,199.6221439,209.6646574,184.8060293,196.2267977,188.3376904,195.9273883,187.8593524,180.1241489,174.0564646,198.6611499,204.1679888,183.4624598,2,105
82,195.1521307,175.4800632,189.1162486,178.7097912,177.7765695,192.5767612,182.6005658,153.2628592,189.2014103,183.51936,204.4532077,184.6895474,190.5192706,188.6987398,211.2060626,173.2459823,184.590888,205.4280524,184.5298895,168.9592034,197.2295739,209.9452225,207.4222036,217.7321418,188.8222117,178.6240753,202.0325398,216.9902151,189.2520896,204.6175808,178.5764467,177.7765695,159.6987672,187.7230054,165.2602688,195.5824839,201.7519821,187.1421473,188.5314867,182.1055168,184.590888,178.8064373,184.5298895,173.1768524,187.8294687,195.8690635,198.2561562,210.8236141,207.8002682,199.69748,204.2043844,183.6654181,201.1000645,189.6241719,197.2086238,193.296182,180.6537805,207.3235685,186.2188601,203.6600595,200.9051881,180.5593296,195.0568558,199.5174014,195.3463067,195.7817443,219.405628,213.271992,187.9192825,198.0677815,203.0508046,206.8894906,197.6986372,220.4628882,198.0755229,215.0746319,182.0674787,219.5905889,205.6377097,223.3499752,186.0365457,191.1726454,184.1403918,200.5961453,210.6465868,196.1117815,188.115217,219.3005323,210.7238284,209.4390672,169.2555392,174.7418807,192.1117694,197.8276531,191.5052112,143.2704668,187.8357411,200.7675121,205.3674066,198.4358512,207.8996783,207.2678156,200.3981932,183.0585694,184.9085749,192.7060637,184.2040933,185.7375915,183.4159038,183.5570443,198.7249932,199.4233186,207.6761255,187.665681,2,110
83,182.5758298,172.1213903,189.5406777,179.9745895,180.6289171,183.3275047,193.2470556,187.7531492,189.6837939,186.5772114,205.6860806,191.5531266,193.8459139,197.2635318,211.8702439,176.4609391,179.176904,182.9506821,184.2968614,179.0192015,188.471873,198.3634641,206.6869366,208.908722,187.226677,187.9759078,211.9801851,196.7513725,207.8433158,207.0134811,188.2655044,180.6289171,163.9664482,201.9507206,153.2348789,189.8259322,198.2313313,190.1101726,191.2101148,188.8219224,179.176904,178.4134367,184.2968614,174.3398774,196.254524,189.6555242,181.3847106,209.3533297,209.4699427,201.3249073,192.5944669,188.7332379,138.7429251,212.9690609,193.4633627,199.6535038,189.6132666,206.8740931,182.1470276,208.9638174,197.2777958,180.6928686,204.0477422,207.1591158,200.5406573,211.602511,213.4571848,215.4646044,205.2769809,201.2784961,210.0657632,194.7676407,194.1791341,216.9516941,207.3189604,211.4511363,198.1534033,229.0392932,225.2729252,220.0358222,211.4280105,210.7562739,193.7801396,182.1221939,206.2181363,193.3189364,192.5691148,223.6401694,184.7455333,192.2852434,171.4605667,178.025934,187.885535,191.680827,193.3328481,149.996989,195.8363918,202.3108807,201.7007282,196.0044769,199.9549845,206.5446923,201.6593546,187.3926774,184.5873114,190.1482659,179.2028799,192.7492382,185.5876569,185.1983942,203.2687612,198.3931627,208.2702581,191.3427593,2,115
84,189.1454839,173.3084453,200.3486834,181.2516102,177.895268,187.5288008,200.2519265,160.7230309,179.1485443,180.7001961,205.3638252,177.9926532,197.9507387,191.8706933,210.0581711,177.5004943,187.7210923,179.1852561,184.1316459,174.0763853,186.3634393,192.911634,196.6491422,203.6755487,176.7208119,194.26968,205.3891179,195.7685194,211.5850227,211.9873233,184.659868,177.895268,184.8110826,205.4767106,186.98511,198.1925238,203.3630171,190.5282335,190.8630118,179.617177,187.7210923,184.0693178,184.1316459,181.0502102,195.2013851,197.6686112,185.403067,198.0438835,192.396263,196.416973,199.9311099,177.1247555,132.0951412,205.9395544,200.7373844,204.9888417,194.0527042,197.911254,181.4233037,203.4405596,194.920765,201.5455579,203.7494866,202.0508026,200.40009,210.4763065,220.2650536,213.4606204,214.941855,195.8003182,207.4509608,210.002809,190.7339462,220.5912999,202.3609841,207.308028,232.7929041,218.8322614,227.7526665,226.1642475,215.1440637,211.6164533,195.5304245,206.1850031,208.9393096,197.7970858,189.2327581,215.8347398,212.4643419,197.0359688,174.0190959,182.892238,184.2030713,189.9186523,191.193638,145.1638432,190.8685822,197.4466405,201.6826597,198.212778,205.8328797,202.5446248,209.1357966,187.1532964,184.0446279,191.2997131,173.8536172,191.0427985,208.4907034,187.5332606,196.7140704,194.1039411,202.8233396,189.3230647,2,120
85,185.8959007,173.1652461,193.8935158,180.2053599,186.681919,185.0917091,190.5126923,181.7793861,187.2460532,184.0441434,199.1523008,187.6252068,188.0008225,199.5120206,203.4551783,183.5141273,171.6885345,184.9665444,190.6740507,176.8837645,197.3791152,188.2337682,204.8605358,207.7188544,201.4040279,196.7163084,199.2111347,206.4920748,213.0781471,213.4421059,185.5854599,186.681919,196.0240496,202.2318242,194.5817931,202.6732314,195.1869902,186.1704578,197.0263782,180.8897523,171.6885345,172.5773781,190.6740507,180.2691606,193.0302909,198.1695365,194.4981334,206.1440466,200.1435669,210.1759951,203.4001207,189.8179531,133.533628,197.188539,209.1943598,199.4518488,190.8706892,212.6504583,167.9921434,198.559673,181.7795229,201.7210944,211.4747816,200.4959067,183.8500895,212.2730859,219.9268492,208.4336016,212.0028922,199.0288291,204.0291744,177.0047395,204.1872813,219.4448383,195.3071102,209.2897714,231.8699901,221.4481699,215.509751,200.9204435,209.7939231,201.5796113,190.2000952,211.1587757,205.7171156,201.8099258,199.8171419,210.6570559,205.6978815,192.8305829,174.6325933,183.2377374,180.6350532,194.4147493,192.2003047,147.2777731,187.8530706,191.729223,201.4639011,191.9788194,206.1245011,197.7044347,210.4084243,188.622094,183.2888994,186.0976268,175.6556275,187.7964136,209.3120755,193.3545612,207.2348043,190.7953536,207.1462177,189.5593622,2,125
86,178.3438247,164.4668977,204.6377292,180.1664354,185.3145879,200.2029973,211.5640697,181.8865286,192.8035456,194.3752353,194.6102339,193.7914233,191.5987011,188.441024,209.9854438,181.1345683,182.5844058,171.468515,187.7352275,176.8932448,192.7375494,207.026319,209.3119036,166.622271,213.4727967,194.7211356,202.4544998,215.4636331,219.8701071,216.2769204,197.4702252,185.3145879,194.9429094,200.1719545,185.4924,209.6945448,202.6985148,205.9658119,191.1651241,176.8165788,182.5844058,176.5136362,187.7352275,169.5187984,193.4150145,199.076022,197.1085475,205.6957911,209.2072285,212.2605606,210.8621641,190.5199611,173.4196961,152.4992185,210.2724992,198.7375961,183.8592486,203.6097171,133.870704,203.8780245,188.3658292,192.4927633,220.0054488,200.1159229,170.3474219,207.5380503,208.1349741,215.8421295,212.434248,199.9406602,218.6970849,178.1182913,217.4801085,223.8098634,192.0390817,214.5161173,199.3037602,221.5815007,208.1442309,192.3638816,215.8103714,178.5126874,195.0480652,190.9247286,206.2089217,198.4998267,197.3386172,198.8917049,199.8900924,205.1492617,174.5310628,177.6846701,179.7747575,188.5297615,187.9624149,147.2833736,188.7899176,190.0911868,192.6126225,198.6443166,212.4154639,195.0196182,218.5832732,182.7314835,181.2732426,181.4476612,180.7097552,184.7623498,193.8919694,190.7462196,190.0963751,194.0569274,203.6217373,187.2103049,2,130
87,187.3172215,164.9514855,165.9304303,181.3472168,181.7555345,201.3826171,187.6037993,190.6402871,183.2853631,175.7477825,176.597452,194.7105324,194.2519467,166.2761457,204.8790029,183.2541333,178.3515417,176.6178066,188.4521793,173.2925553,199.0318547,208.0538019,200.7602802,155.78887,209.5858771,180.0102477,200.8060771,221.4418961,225.7004248,204.2202073,189.7390395,181.7555345,179.0445462,182.9581407,198.0103897,210.0273444,196.1208475,206.427676,198.2597554,183.4692178,178.3515417,179.9853772,188.4521793,173.0348458,198.2477933,200.3855108,185.909348,197.1750915,208.7453415,206.8807774,209.2888878,172.046452,206.0077694,140.9104418,195.1515136,198.6986686,195.6095532,206.0828053,137.6612067,157.2148184,185.9302613,180.2999808,212.0474469,188.3159935,190.7659925,212.31608,207.5644646,213.166334,214.5586279,199.603569,205.5170653,205.5358762,213.3737843,223.6006519,224.4837662,205.4986573,237.4555172,193.5190789,202.0309834,205.2953567,219.899172,183.361363,196.3689038,191.1998379,198.1305936,202.8713872,199.8351996,194.8314592,197.2754966,204.9261098,170.3366685,179.4564029,182.7150249,194.8041686,190.0620875,155.423311,192.2390389,191.2481199,190.634486,198.6996718,210.3206259,206.8762698,217.6419172,180.1054074,183.3820495,186.0660245,180.4538154,188.2123747,186.43245,195.8271096,190.2397963,197.3429716,198.8614395,195.5858416,2,135
88,168.0400588,175.2365347,164.4397363,185.1290513,185.4098068,199.7249429,191.429097,196.6572856,181.7454024,189.8946957,154.5492172,206.9486568,191.7131457,198.1743429,204.4866701,184.4773473,176.7581445,189.0971235,187.0362897,172.359901,186.0276438,184.4185061,202.0511799,167.4507487,213.0772203,197.7783714,203.7225932,224.0548136,211.1219119,206.3510645,206.5837126,185.4098068,189.2235379,184.1633531,203.8220953,208.4841147,204.3180594,199.5054369,200.6277115,179.6374749,176.7581445,180.8218196,187.0362897,181.7960464,197.0470377,186.0882969,202.4130484,197.3004156,200.6055475,210.4101442,187.9933227,178.6122441,206.3050184,140.4833598,211.4358747,204.4117808,203.5375719,214.3793068,166.8989845,147.1583189,185.9442668,184.860992,207.2121739,199.7600618,203.6781238,212.4117552,183.3362807,212.0216422,209.8363935,201.4551286,216.8997299,201.6684877,234.4555655,211.7897734,215.0021939,199.594087,218.6498696,187.6494428,216.1046995,186.6640138,213.253457,182.5648376,200.8800425,194.400343,201.4265488,201.807728,198.8082308,192.8601918,209.9790296,195.6725255,171.9516356,181.0258102,182.7024128,198.0524752,190.7231006,160.7488151,192.7173643,194.5928746,194.1509606,202.3187368,213.6352834,206.3379836,208.6965323,180.3072586,179.9355196,193.6706187,183.0100407,186.3654635,186.7717877,204.1754148,183.3180537,190.986576,206.3184717,199.5226063,2,140
89,165.6315451,182.1230842,179.0156855,182.6215885,185.2455811,197.9355096,187.5651037,207.4698748,185.8417778,192.1281868,167.2840937,,202.1366676,210.5799229,196.1141009,183.246164,184.9177921,201.1919226,188.620595,166.7185363,192.3989613,196.0691567,208.3436392,195.7111887,215.176911,199.3617851,210.3732014,211.9151515,199.50276,210.0172861,205.1099522,185.2455811,193.1847067,185.1535723,208.3848424,209.0458523,210.7390144,203.4330419,,163.418399,184.9177921,176.3297301,188.620595,176.4876969,199.3571571,183.5645096,184.7950078,207.4070089,202.6285003,156.7424689,195.7008911,206.3137293,205.9906889,143.0987593,215.7263542,185.4100639,166.0184851,215.018991,195.227242,183.977981,187.1139758,192.4590235,,213.1103791,209.0273436,205.7577262,176.8519453,209.5792194,214.6870794,203.2401687,216.1703511,207.9376108,232.6468245,203.8952524,200.49684,195.8310604,224.777643,179.375316,185.9724688,198.8258986,198.2091008,185.0420311,194.4696052,195.3236669,199.0882705,196.3519844,203.7015999,194.3684369,214.4921956,198.1689414,169.9931806,176.2669952,183.3280201,180.0256937,185.2668032,169.0810448,194.9587699,206.3763239,199.3572244,208.181951,211.8760044,210.4083895,205.4832469,179.3944551,182.0054633,198.9991137,187.1247464,184.5112948,186.1653164,190.2264908,183.3854403,192.1356423,208.4540727,196.1176923,2,145
90,172.308381,188.5396293,178.8862752,188.4285593,189.1465587,193.9364651,192.7698622,186.6208755,183.1358211,176.9380163,172.8314632,,202.0464078,205.4314446,210.0895644,184.7687737,182.9812124,201.667804,192.0895206,171.1920169,200.3930369,199.3020597,179.6532867,210.0289506,213.8766586,205.0411939,200.9943702,205.088366,206.9689242,223.2503506,200.4889529,189.1465587,195.0032683,195.963311,165.8679002,213.3044998,206.9677111,199.9913496,,167.1696962,182.9812124,171.1430982,192.0895206,175.0536,197.2245605,206.6052189,192.7211926,204.9971012,205.3106459,149.4183402,212.5391766,208.6081273,212.131044,190.3854968,209.7349886,166.6668067,189.0300987,214.0558066,193.7497995,198.8094704,189.9127148,196.3336674,,187.7760473,210.5496039,200.7849855,175.5628714,214.1913146,209.1881118,198.5215945,212.7111099,213.894924,233.4676793,211.5032335,206.5529671,185.4272572,218.5956687,163.2652102,215.083568,207.9857265,192.786925,183.3532948,194.3188896,205.0571327,198.8439078,194.7958867,200.1787678,194.8815973,212.5861357,206.7466506,174.6883779,177.349201,184.9538207,174.7158791,192.9359411,175.4072457,190.7796866,205.2370702,170.0891513,197.1001206,214.784779,213.0116704,177.2309738,177.8498165,177.0560764,202.1886366,187.7050953,186.5260519,190.9910457,194.2763862,203.8453771,184.7031251,209.3209757,192.7101765,2,150
91,175.1074748,197.3857161,176.4930373,188.0571539,185.7342945,186.2103462,207.1403601,186.4241332,188.7738192,185.0763318,173.9597766,,198.5760593,193.1110505,214.1024884,177.9340399,181.411648,200.8013174,183.1495539,176.1894479,206.7104267,207.1646871,212.1769701,216.1256623,,189.9799623,192.415896,211.9307346,208.8094046,,216.6617815,185.7342945,170.680104,199.066176,189.2280621,210.78372,197.8037537,205.2196658,,177.8150409,181.411648,170.9677952,183.1495539,184.5504327,197.9203726,193.7046526,197.8358277,194.9923546,,188.0125529,222.8199957,213.1017141,191.0748831,,214.4613399,201.1596772,192.0161686,223.5679536,196.6403443,193.7960613,188.7016041,205.7512681,,198.8619844,168.4494153,212.6813552,182.2670045,216.6782617,209.2869357,197.5380356,206.1810549,207.3675688,223.3593406,194.1895883,205.4940936,214.9661009,,189.1771584,216.1206433,214.5944852,189.9446586,,197.259164,204.848001,193.8396602,193.3229616,201.7994211,205.9796951,207.5318334,202.8422928,172.2403249,180.9622031,187.9717503,174.7158791,193.0433164,181.7830506,197.8405581,196.3566997,159.8251616,198.8635278,,211.2153278,154.1041555,182.6144743,180.326923,,196.2309327,190.3279718,195.9834568,195.7081361,189.2176291,192.2137639,211.3745019,189.5658535,2,155
92,169.7878534,186.0343551,179.8981988,182.3170382,185.5452657,204.3561346,203.8881344,182.7795414,190.413121,197.1274898,165.1952769,,193.2314497,185.6107885,206.6847333,187.2488731,184.6486789,198.3120122,190.493984,174.5969565,213.4163996,196.4708529,204.0502164,206.0174466,,191.1973241,199.8997872,212.3498986,193.3126927,,191.0508346,185.5452657,179.0328939,188.3481683,197.0335798,213.6225734,201.5097606,210.2452968,,181.0898508,184.6486789,170.1043938,190.493984,179.7011678,204.2104111,194.8117466,207.2314493,201.673057,,200.1734789,213.449905,202.6972367,193.4582729,,205.9848135,201.4136919,203.8799116,192.5163808,198.8386781,197.3893439,208.1765209,205.0440625,,214.5206179,155.9269033,209.9957767,183.562096,216.8011497,209.998046,202.0599449,212.9102539,219.2680841,227.3336215,181.8864998,205.4119478,211.243255,,188.651596,190.0191773,210.955836,185.9941671,,191.9199001,212.9031818,198.8343851,201.1533046,199.4604048,214.7062029,214.2905986,204.0210263,170.1662964,181.1030189,188.6045723,174.7158791,190.5657124,186.8013233,201.8022449,191.4870496,182.374092,212.579564,,200.6170406,168.7284569,183.4201857,175.376795,,196.2851507,184.8775243,195.5916951,200.1290991,185.4295853,193.8044631,222.7869539,180.0509835,2,160
93,144.8973745,173.4569006,180.8740998,204.2710779,190.7641951,177.1343127,208.9863189,189.7973939,191.6984384,192.6687871,170.2446571,,196.0865409,185.027634,206.6736869,186.1428417,186.9819827,183.3615748,190.3949516,172.1888979,207.6530497,167.6902583,209.2020292,194.5753094,,167.3194085,211.8769004,206.9154445,190.8815926,,201.5316759,190.7641951,173.8624921,163.4802507,182.0717205,204.508648,203.5011513,211.9614011,,175.7447281,186.9819827,161.1003051,190.3949516,187.4984826,190.5575804,197.4111626,200.3046344,209.2601028,,203.5779574,198.739766,181.5855466,208.488166,,197.8929866,195.4656972,196.4145163,200.3569232,200.7163193,195.8787686,217.7191989,196.8464498,,213.4758028,196.279895,214.9713329,175.4367792,210.3032828,206.4142866,195.3237795,216.3602428,212.5103193,228.1316743,209.1758757,208.8959404,187.2703457,,182.2837246,191.3445796,195.315952,196.951638,,197.4022917,211.7254169,204.7461903,203.1598312,194.323703,199.5005007,217.7897624,197.6013949,172.5853135,180.3714563,180.9013137,174.7158791,194.9667607,197.3328046,190.5927247,189.5592516,188.146127,207.41918,,201.411154,172.7601831,189.9897033,175.2228614,,194.3578533,187.4158618,192.1482615,196.8513919,197.4822165,204.9673781,210.35393,180.1151186,2,165
94,141.7385057,173.4297289,179.7053822,192.8446715,183.8870235,173.5870036,209.8591716,186.5591417,183.1874196,186.3450154,176.0370587,,192.7705424,193.6728144,208.2339756,181.8554019,169.8136166,191.1688964,190.7208517,161.9933036,203.7520509,194.5415298,205.6985079,210.0968174,,209.8806857,185.8265485,205.2586851,183.0798916,,208.9506953,183.8870235,169.2730604,138.1282608,189.8157315,204.084678,169.0008026,204.147973,,183.5124854,169.8136166,166.6722112,190.7208517,182.8584469,200.912777,188.3353912,191.375497,209.9686665,,194.4922965,189.752025,203.6535495,206.0753836,,200.9629865,198.5527657,192.5649845,200.8238858,201.1013975,193.6184407,199.2657884,210.1434961,,215.8453767,193.3052657,213.7479537,173.1510449,208.6376997,197.403999,213.4718889,211.6292136,215.5995443,222.9901608,210.0075529,177.0036709,193.4634652,,191.1793906,190.6590284,204.6730247,192.4962828,,199.8395988,210.4758681,202.2779386,180.7773796,198.5255064,217.0025651,204.6686401,211.6287712,173.6771245,176.1504541,183.1818145,174.7158791,201.3721047,190.758465,198.901024,190.1401283,184.8584043,203.7646202,,200.734473,178.1101436,191.8821628,176.6166902,,194.5858321,193.1079581,191.429634,194.0760275,177.8209174,202.7184717,204.3888803,180.296723,2,170
